Line,Column,Level,Category,Name,CWEs,,,,,,,,
1337,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
577,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
579,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
906,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
901,5,2,buffer,memcpy,CWE-120,,,,,,,,
916,5,2,buffer,memcpy,CWE-120,,,,,,,,
970,5,2,buffer,memcpy,CWE-120,,,,,,,,
593,13,2,buffer,memcpy,CWE-120,,,,,,,,
105,2,2,buffer,memcpy,CWE-120,,,,,,,,
26,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
45,5,2,buffer,memcpy,CWE-120,,,,,,,,
47,5,2,buffer,memcpy,CWE-120,,,,,,,,
49,5,2,buffer,memcpy,CWE-120,,,,,,,,
57,23,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
94,23,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
32,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
33,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
88,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
27,29,2,buffer,memcpy,CWE-120,,,,,,,,
33,26,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
33,61,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
145,5,2,buffer,memcpy,CWE-120,,,,,,,,
147,9,2,buffer,memcpy,CWE-120,,,,,,,,
183,5,2,buffer,memcpy,CWE-120,,,,,,,,
218,26,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
218,61,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
454,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
176,19,2,misc,open,CWE-362,7db0e058c03eda40cb195bdb88c526e418d09c83f307128ec7dbe7b48f88705b,,,,,,,
182,19,2,misc,fopen,CWE-362,,,,,,,,
363,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
415,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
429,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
481,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
633,17,2,buffer,memcpy,CWE-120,,,,,,,,
740,29,2,buffer,memcpy,CWE-120,,,,,,,,
1746,5,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
1896,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2001,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2091,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
44,10,2,buffer,char,CWE-119!/CWE-120,8fcd14a1fbaa15e25cff07d0e46ebf0a95727aa328309938b96df970d673761e,,,,,,,
62,10,2,buffer,char,CWE-119!/CWE-120,38c8f4df7ffdd73e81aae554cb8716c83518f72bee34f117a4a9ec2c64b6a84d,,,,,,,
53,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
109,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
53,18,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
354,25,2,buffer,TCHAR,CWE-119!/CWE-120,,,,,,,,
134,9,2,buffer,memcpy,CWE-120,,,,,,,,
142,9,2,buffer,memcpy,CWE-120,,,,,,,,
54,10,2,buffer,wchar_t,CWE-119!/CWE-120,,,,,,,,
71,10,2,buffer,MultiByteToWideChar,CWE-120,,,,,,,,
83,7,2,buffer,MultiByteToWideChar,CWE-120,,,,,,,,
152,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
62,9,2,buffer,memcpy,CWE-120,,,,,,,,
93,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
29,2,2,buffer,memcpy,CWE-120,,,,,,,,
203,3,2,buffer,memcpy,CWE-120,,,,,,,,
204,3,2,buffer,memcpy,CWE-120,,,,,,,,
36,5,2,buffer,memcpy,CWE-120,,,,,,,,
56,5,2,buffer,memcpy,CWE-120,,,,,,,,
152,13,1,buffer,strlen,,,,,,,,,
154,13,1,buffer,strlen,,,,,,,,,
349,48,1,buffer,strlen,,,,,,,,,
625,29,1,buffer,strlen,,,,,,,,,
882,13,1,buffer,strlen,,,,,,,,,
346,30,1,buffer,strlen,,f799cea381d6efa02ec55f3719d468bca1e1cb8d7c6a2c8802d85e13e6a8febe,,,,,,,
971,7,1,buffer,strlen,,,,,,,,,
1645,63,1,buffer,strlen,,,,,,,,,
1657,73,1,buffer,strlen,,,,,,,,,
200,18,1,buffer,strlen,,,,,,,,,
394,18,1,buffer,strlen,,,,,,,,,
435,18,1,buffer,strlen,,,,,,,,,
85,14,1,buffer,strlen,,,,,,,,,
86,14,1,buffer,strlen,,,,,,,,,
210,34,1,buffer,strlen,,,,,,,,,
406,13,1,buffer,strlen,,,,,,,,,
472,27,1,buffer,strlen,,,,,,,,,
487,13,1,buffer,strlen,,,,,,,,,
581,38,1,buffer,strlen,,,,,,,,,
625,38,1,buffer,strlen,,,,,,,,,
627,37,1,buffer,strlen,,,,,,,,,
1954,7,1,buffer,strlen,,,,,,,,,
547,8,1,buffer,strlen,,,,,,,,,
548,8,1,buffer,strlen,,,,,,,,,
559,16,1,buffer,strlen,,,,,,,,,
1924,17,1,buffer,strlen,,,,,,,,,
1112,30,1,buffer,strlen,,,,,,,,,
100,13,1,buffer,strlen,,,,,,,,,
350,39,1,buffer,strlen,,,,,,,,,
375,6,1,buffer,strlen,,,,,,,,,
967,6,1,buffer,fgetc,"CWE-120, CWE-20",721c0dc27444d9c3cb388d71e6aa373ebe7c3d8faaadcfc818cff5dfa77357c5,,,,,,,
986,12,1,buffer,fgetc,"CWE-120, CWE-20",nextch=fgetc(fh),,8e331d668453f6e6259d063b639388c8e1e502cac569499892c866555c27f912,,,,,
996,12,1,buffer,fgetc,"CWE-120, CWE-20",nextch=fgetc(fh),,8e331d668453f6e6259d063b639388c8e1e502cac569499892c866555c27f912,,,,,
3021,7,1,buffer,strlen,,,ec7158da9fea79c29c2ac14a2e94db5598bd99c1b05a7b80bf5377a2bfe49883,,,,,,
3052,6,1,buffer,fgetc,"CWE-120, CWE-20",1903f052937d73689da38729ebd958e2a002c596a6a8587814e75b3fafad67a8,,,,,,,
86,19,1,buffer,strlen,,,,,,,,,
503,21,1,buffer,strlen,,,,,,,,,
736,68,1,buffer,strlen,,,,,,,,,
737,29,1,buffer,strlen,, \,ea8d75d4c781f707c855a7c78a270a6e5ec2c515679cb4559e980bff814c0cef,,,,,,
738,25,1,buffer,strlen,, \,16cf384356deae013bea1a235fdee355ca40d27eb01172e94a6bb05019a40a35,,,,,,
1502,7,1,buffer,sscanf,CWE-120,,,,,,,,
1509,7,1,buffer,sscanf,CWE-120,,,,,,,,
154,26,1,buffer,strlen,,string_size = (gint)( strlen( name ) + 1 ),,14c255609c3124053b87e0ae7dce7c7b817e8e1e4f5f6a6e3bfa6d5c046069e0,,,,,
1859,36,1,buffer,strlen,,,,,,,,,
354,20,1,buffer,strlen,,,,,,,,,
356,58,1,buffer,strlen,,,,,,,,,
530,57,1,buffer,strlen,,,,,,,,,
531,82,1,buffer,strlen,,,,,,,,,
463,7,1,buffer,strlen,,,,,,,,,
465,7,1,buffer,strlen,,,,,,,,,
10539,9,1,buffer,strlen,,,,,,,,,
10541,74,1,buffer,strlen,,,,,,,,,
287,32,1,buffer,strlen,,,,,,,,,
287,64,1,buffer,strlen,,,,,,,,,
334,31,1,buffer,strlen,,,,,,,,,
334,66,1,buffer,strlen,,,,,,,,,
404,71,1,buffer,strlen,,,,,,,,,
406,67,1,buffer,strlen,,,,,,,,,
408,71,1,buffer,strlen,,,,,,,,,
410,67,1,buffer,strlen,,,,,,,,,
252,32,1,buffer,strlen,,,,,,,,,
252,64,1,buffer,strlen,,,,,,,,,
258,59,1,buffer,strlen,,,,,,,,,
260,55,1,buffer,strlen,,,,,,,,,
262,59,1,buffer,strlen,,,,,,,,,
264,55,1,buffer,strlen,,,,,,,,,
309,31,1,buffer,strlen,,,,,,,,,
309,66,1,buffer,strlen,,,,,,,,,
315,55,1,buffer,strlen,,,,,,,,,
317,51,1,buffer,strlen,,,,,,,,,
319,55,1,buffer,strlen,,,,,,,,,
321,51,1,buffer,strlen,,,,,,,,,
182,32,1,buffer,strlen,,,,,,,,,
182,64,1,buffer,strlen,,,,,,,,,
188,59,1,buffer,strlen,,,,,,,,,
190,55,1,buffer,strlen,,,,,,,,,
192,59,1,buffer,strlen,,,,,,,,,
194,55,1,buffer,strlen,,,,,,,,,
243,31,1,buffer,strlen,,,,,,,,,
243,66,1,buffer,strlen,,,,,,,,,
249,55,1,buffer,strlen,,,,,,,,,
251,51,1,buffer,strlen,,,,,,,,,
253,55,1,buffer,strlen,,,,,,,,,
255,51,1,buffer,strlen,,,,,,,,,
1905,36,1,buffer,strlen,,,,,,,,,
380,36,1,buffer,strlen,,,,,,,,,
1485,63,1,buffer,strlen,,,,,,,,,
1488,63,1,buffer,strlen,,,,,,,,,
3543,30,1,buffer,strlen,,,,,,,,,
4821,14,1,buffer,strlen,,,,,,,,,
4834,14,1,buffer,strlen,,,,,,,,,
1417,44,1,buffer,strlen,,,,,,,,,
1455,50,1,buffer,strlen,,,,,,,,,
1463,49,1,buffer,strlen,,,,,,,,,
1475,44,1,buffer,strlen,,,,,,,,,
1483,43,1,buffer,strlen,,,,,,,,,
244,59,1,buffer,strlen,,,,,,,,,
244,80,1,buffer,strlen,,,,,,,,,
253,59,1,buffer,strlen,,,,,,,,,
253,80,1,buffer,strlen,,,,,,,,,
260,59,1,buffer,strlen,,,,,,,,,
260,80,1,buffer,strlen,,,,,,,,,
484,15,1,buffer,strlen,,,,,,,,,
530,16,1,buffer,strlen,,,,,,,,,
379,21,1,buffer,strlen,,,,,,,,,
379,50,1,buffer,strlen,,,,,,,,,
391,37,1,buffer,strlen,,,,,,,,,
392,45,1,buffer,strlen,,,,,,,,,
393,25,1,buffer,strlen,,,,,,,,,
1236,38,1,buffer,strlen,,,,,,,,,
1238,38,1,buffer,strlen,,,,,,,,,
1292,42,1,buffer,strlen,,,,,,,,,
1294,42,1,buffer,strlen,,,,,,,,,
281,22,1,buffer,strlen,,,,,,,,,
417,35,1,buffer,strlen,,,,,,,,,
2662,53,1,buffer,strlen,,,,,,,,,
2665,53,1,buffer,strlen,,,,,,,,,
1109,13,1,buffer,strlen,,ae6ad68251d3a2141db3ebe260ed161855820525c817005a848c1fc532dc44b4,,,,,,,
6651,100,1,buffer,strlen,,,,,,,,,
1189,14,1,buffer,strlen,,,,,,,,,
1310,38,1,buffer,strlen,,,,,,,,,
1311,38,1,buffer,strlen,,,,,,,,,
1319,39,1,buffer,strlen,,,,,,,,,
1320,39,1,buffer,strlen,,,,,,,,,
1346,39,1,buffer,strlen,,,,,,,,,
2595,17,1,buffer,strlen,,,,,,,,,
782,17,1,buffer,strlen,,,,,,,,,
3284,20,1,buffer,strlen,,,offset += (int)strlen(field),,fbcea6395f02d517ca24f87f2f43334c39d4f0fad2cf90f1ed109c5597eb76f0,,,,
3912,69,1,buffer,strlen,,,,,,,,,
4475,65,1,buffer,strlen,,,,,,,,,
4476,67,1,buffer,strlen,,,,,,,,,
4477,73,1,buffer,strlen,,,,,,,,,
4478,70,1,buffer,strlen,,,,,,,,,
4501,66,1,buffer,strlen,,,,,,,,,
4523,74,1,buffer,strlen,,,,,,,,,
4698,75,1,buffer,strlen,,,,,,,,,
4837,68,1,buffer,strlen,,,,,,,,,
4922,71,1,buffer,strlen,,,,,,,,,
6534,27,1,buffer,strlen,,885e1f7ba98ca7547272173113e026baa4b39ed5ec13b01352bf9fca68b5e6bb,,,,,,,
1567,47,1,buffer,strlen,,,,,,,,,
2663,73,1,buffer,strlen,,,,,,,,,
2664,53,1,buffer,strlen,,,,,,,,,
2719,60,1,buffer,strlen,,,,,,,,,
2720,53,1,buffer,strlen,,,,,,,,,
1402,32,1,buffer,strlen,,,,,,,,,
1436,30,1,buffer,strlen,,,,,,,,,
1454,24,1,buffer,strlen,,,,,,,,,
1479,23,1,buffer,strlen,,,,,,,,,
3362,21,1,buffer,strlen,,,,,,,,,
3374,21,1,buffer,strlen,,,,,,,,,
3470,21,1,buffer,strlen,,,,,,,,,
3485,21,1,buffer,strlen,,,,,,,,,
4683,35,1,buffer,strlen,,,,,,,,,
10580,33,1,buffer,strlen,,,,,,,,,
10591,33,1,buffer,strlen,,,,,,,,,
301,48,1,buffer,strlen,,,,,,,,,
1761,15,1,buffer,strlen,,,,,,,,,
1846,18,1,buffer,strlen,,,,,,,,,
1846,56,1,buffer,strlen,,,,,,,,,
1851,71,1,buffer,strlen,,,,,,,,,
1659,22,1,buffer,strlen,,,,,,,,,
1661,22,1,buffer,strlen,,,,,,,,,
1665,22,1,buffer,strlen,,,,,,,,,
1667,22,1,buffer,strlen,,,,,,,,,
2362,27,1,buffer,strlen,,,,,,,,,
3453,11,1,buffer,strlen,,,,,,,,,
861,87,1,buffer,strlen,,,,,,,,,
867,80,1,buffer,strlen,,,,,,,,,
873,87,1,buffer,strlen,,,,,,,,,
879,87,1,buffer,strlen,,,,,,,,,
883,87,1,buffer,strlen,,,,,,,,,
887,83,1,buffer,strlen,,,,,,,,,
893,87,1,buffer,strlen,,,,,,,,,
920,26,1,buffer,strlen,,,,,,,,,
920,53,1,buffer,strlen,,,,,,,,,
921,12,1,buffer,strlen,,,,,,,,,
921,34,1,buffer,strlen,,,,,,,,,
921,67,1,buffer,strlen,,,,,,,,,
925,27,1,buffer,strlen,,,,,,,,,
925,47,1,buffer,strlen,,,,,,,,,
926,5,1,buffer,strlen,,,,,,,,,
926,35,1,buffer,strlen,,,,,,,,,
927,13,1,buffer,strlen,,,,,,,,,
927,39,1,buffer,strlen,,,,,,,,,
2350,14,1,buffer,strlen,,,,,,,,,
126,13,1,buffer,equal,CWE-126,,,,,,,,
622,80,1,buffer,equal,CWE-126,,,,,,,,
631,16,1,buffer,equal,CWE-126,,,,,,,,
698,58,1,buffer,equal,CWE-126,,,,,,,,
5224,67,1,buffer,strlen,,,,,,,,,
6725,24,1,buffer,strlen,,,379f0aeb6f2f3b97aa91ead3135750aa4e61762befaf29e7967cbf69396fbeec,,,,,,
281,16,1,buffer,strlen,,,,,,,,,
421,57,1,buffer,strlen,,,,,,,,,
600,54,1,buffer,strlen,,,,,,,,,
3605,47,1,buffer,strlen,,,,,,,,,
415,13,1,buffer,strlen,,,,,,,,,
142,50,1,buffer,strlen,,,,,,,,,
196,19,1,buffer,strlen,,,7e1fe9f90862266218cfcc11c94a8a9d277a0a935c259f056d7dc56252385f9d,,,,,,
451,15,1,buffer,strlen,,,,,,,,,
452,25,1,buffer,strlen,,,,,,,,,
560,21,1,buffer,strlen,,,,,,,,,
500,23,1,buffer,strlen,,,,,,,,,
504,23,1,buffer,strlen,,,,,,,,,
586,23,1,buffer,strlen,,,,,,,,,
598,23,1,buffer,strlen,,,,,,,,,
1289,14,1,buffer,strlen,,,,,,,,,
1516,17,1,buffer,strlen,,,,,,,,,
10731,9,1,buffer,strlen,,,,,,,,,
12356,8,1,buffer,strlen,,e24fc663c6eac72984b8dee6d9ac31357248c35142f6accf0de4c00b199b365f,,,,,,,
13388,12,1,buffer,strlen,,,,,,,,,
14449,12,1,buffer,strlen,,,,,,,,,
218,21,1,buffer,strlen,,ident_len = (int)strlen(ident),,af80bd49cb4191b2ac07016b6e3a063e7abfd20ab0fcbf139a74eb970b50bf47,,,,,
225,26,1,buffer,strlen,,password = username + strlen(username) + 1,,645da5becf4dce08d1358d380c0b065298e58da0e7b003fa5e190e9bfd574536,,,,,
159,51,1,buffer,strlen,,,,,,,,,
160,51,1,buffer,strlen,,,,,,,,,
164,51,1,buffer,strlen,,,,,,,,,
165,51,1,buffer,strlen,,,,,,,,,
226,56,1,buffer,strlen,,,,,,,,,
2003,7,1,buffer,strlen,,adf6577efc296335072a61242b69f1c476d4e9227047b5e09b4ec7dfbea1deb0,,,,,,,
2005,25,1,buffer,strlen,,query_str_len = (int)strlen(query_str),,59faa040f99c6813bc909e0886255f864c9753bcb96b9f8d0abd15069a91f967,,,,,
2006,27,1,buffer,strlen,,request_uri_len = (int)strlen(request_uri),,9dee1423ced8463a4017340216d1831bed898431448b98d8d3e54f1137747ea3,,,,,
2015,31,1,buffer,strlen,,,parameter_str_len = (int) strlen(parameter_str),,7567fde550dd47d0719262c6edb363f6d04241c72da89c0b78c7261200aa4bd5,,,,
3352,21,1,buffer,strlen,,62d0d8fc77f0d994db2cc978e305c742d5cdc18515d928dd34fb0b8a2738d7b6,,,,,,,
3381,12,1,buffer,strlen,,,73796dbfa7ab8343b4cf4081e8bf39eaf54262443c0a7d6661b7029436ace45f,,,,,,
3432,12,1,buffer,strlen,,,73796dbfa7ab8343b4cf4081e8bf39eaf54262443c0a7d6661b7029436ace45f,,,,,,
3441,8,1,buffer,strlen,,if (strlen(value) > 1) {,fb61bf516db6cce4c80b4a440e733cc216f7ace620b1123ae5bb1f82dfaf6326,,,,,,
3514,12,1,buffer,strlen,,,73796dbfa7ab8343b4cf4081e8bf39eaf54262443c0a7d6661b7029436ace45f,,,,,,
2888,17,1,buffer,strlen,,,,,,,,,
371,27,1,buffer,strlen,,ee05edd600d255e43989047ffc09e52c8858e481521ddd2711174c7d0456639e,,,,,,,
775,27,1,buffer,strlen,,ee05edd600d255e43989047ffc09e52c8858e481521ddd2711174c7d0456639e,,,,,,,
798,28,1,buffer,strlen,,,ee05edd600d255e43989047ffc09e52c8858e481521ddd2711174c7d0456639e,,,,,,
846,27,1,buffer,strlen,,ee05edd600d255e43989047ffc09e52c8858e481521ddd2711174c7d0456639e,,,,,,,
1407,12,1,buffer,strlen,, Ind< 7, Ind++),d7d15b08d557dadd661896511b363681a55fd7b151a6a66989989a9751312125,,,,,
475,72,1,buffer,strlen,,,,,,,,,
1960,56,1,buffer,strlen,,,,,,,,,
6056,56,1,buffer,strlen,,,,,,,,,
989,34,1,buffer,strlen,,,,,,,,,
992,39,1,buffer,strlen,,,,,,,,,
1470,23,1,buffer,strlen,,,,,,,,,
1480,46,1,buffer,strlen,,,,,,,,,
1487,27,1,buffer,strlen,,,,,,,,,
283,43,1,buffer,strlen,,,,,,,,,
283,109,1,buffer,strlen,,,,,,,,,
284,42,1,buffer,strlen,,,,,,,,,
284,138,1,buffer,strlen,,,,,,,,,
441,27,1,buffer,strlen,,,,,,,,,
441,75,1,buffer,strlen,,,,,,,,,
442,27,1,buffer,strlen,,,,,,,,,
442,83,1,buffer,strlen,,,,,,,,,
443,27,1,buffer,strlen,,,,,,,,,
443,87,1,buffer,strlen,,,,,,,,,
236,26,1,buffer,strlen,,,,,,,,,
580,20,1,buffer,strlen,,,,,,,,,
686,7,1,buffer,strlen,,,,,,,,,
697,22,1,buffer,strlen,,,,,,,,,
701,65,1,buffer,strlen,,,,,,,,,
703,26,1,buffer,strlen,,,,,,,,,
732,18,1,buffer,strlen,,,,,,,,,
734,18,1,buffer,strlen,,,,,,,,,
777,7,1,buffer,strlen,,,,,,,,,
791,41,1,buffer,strlen,,,,,,,,,
793,15,1,buffer,strlen,,,,,,,,,
796,13,1,buffer,strlen,,,,,,,,,
813,26,1,buffer,strlen,,959d9d67828ab2006285476fa8d440d0b422a145aeab239fd78d7642d2b2fdcc,,,,,,,
825,13,1,buffer,strlen,,,,,,,,,
842,26,1,buffer,strlen,,959d9d67828ab2006285476fa8d440d0b422a145aeab239fd78d7642d2b2fdcc,,,,,,,
921,21,1,buffer,strlen,,,,,,,,,
922,23,1,buffer,strlen,,,,,,,,,
962,29,1,buffer,strlen,,,,,,,,,
975,8,1,buffer,strlen,,,,,,,,,
566,46,1,buffer,strlen,,,,,,,,,
566,68,1,buffer,strlen,,,,,,,,,
613,80,1,buffer,strlen,,,,,,,,,
1147,22,1,buffer,strlen,,,,,,,,,
1149,22,1,buffer,strlen,,,,,,,,,
1155,22,1,buffer,strlen,,,,,,,,,
1157,22,1,buffer,strlen,,,,,,,,,
778,22,1,buffer,strlen,,,,,,,,,
780,22,1,buffer,strlen,,,,,,,,,
786,22,1,buffer,strlen,,,,,,,,,
788,22,1,buffer,strlen,,,,,,,,,
671,25,1,buffer,strlen,,,,,,,,,
694,25,1,buffer,strlen,,,,,,,,,
851,6,1,buffer,strlen,,,,,,,,,
867,6,1,buffer,strlen,,,,,,,,,
4342,21,1,buffer,strlen,,,,,,,,,
387,67,1,buffer,strlen,,,,,,,,,
393,71,1,buffer,strlen,,,,,,,,,
399,71,1,buffer,strlen,,,,,,,,,
260,17,1,buffer,strlen,,,,,,,,,
848,99,1,buffer,strlen,,,,,,,,,
850,37,1,buffer,strlen,,,,,,,,,
860,108,1,buffer,strlen,,,,,,,,,
864,37,1,buffer,strlen,,,,,,,,,
874,107,1,buffer,strlen,,,,,,,,,
877,37,1,buffer,strlen,,,,,,,,,
887,106,1,buffer,strlen,,,,,,,,,
894,64,1,buffer,strlen,,,,,,,,,
897,37,1,buffer,strlen,,,,,,,,,
922,112,1,buffer,strlen,,,,,,,,,
925,43,1,buffer,strlen,,,,,,,,,
929,113,1,buffer,strlen,,,,,,,,,
933,112,1,buffer,strlen,,,,,,,,,
936,43,1,buffer,strlen,,,,,,,,,
940,113,1,buffer,strlen,,,,,,,,,
943,43,1,buffer,strlen,,,,,,,,,
947,113,1,buffer,strlen,,,,,,,,,
957,51,1,buffer,strlen,,,,,,,,,
962,43,1,buffer,strlen,,,,,,,,,
306,29,1,buffer,strlen,,,,,,,,,
353,29,1,buffer,strlen,,,,,,,,,
437,29,1,buffer,strlen,,,,,,,,,
587,14,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
619,21,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
644,55,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
648,25,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
654,27,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
658,23,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
788,11,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
1029,79,1,buffer,strlen,,,,,,,,,
131,34,1,buffer,strlen,,,,,,,,,
174,34,1,buffer,strlen,,,,,,,,,
5045,53,1,buffer,strlen,,,,,,,,,
5058,53,1,buffer,strlen,,,,,,,,,
5059,54,1,buffer,strlen,,,,,,,,,
5075,57,1,buffer,strlen,,,,,,,,,
5091,53,1,buffer,strlen,,,,,,,,,
5105,53,1,buffer,strlen,,,,,,,,,
5106,53,1,buffer,strlen,,,,,,,,,
1184,107,1,buffer,strlen,,,,,,,,,
1196,105,1,buffer,strlen,,,,,,,,,
1210,109,1,buffer,strlen,,,,,,,,,
642,37,1,buffer,strlen,,,,,,,,,
110,26,1,buffer,strlen,,,,,,,,,
124,68,1,buffer,strlen,,,,,,,,,
126,26,1,buffer,strlen,,,,,,,,,
145,18,1,buffer,strlen,,,,,,,,,
147,26,1,buffer,strlen,,,,,,,,,
171,22,1,buffer,strlen,,,,,,,,,
175,26,1,buffer,strlen,,,,,,,,,
51,47,1,buffer,strlen,,,,,,,,,
101,40,1,buffer,strlen,,,,,,,,,
127,46,1,buffer,strlen,,,,,,,,,
374,25,1,buffer,strlen,, i++) {,85ceacc6eab40a9f8ea09baadf72bf8fe6146120fb1ae416891833c24ebad988,,,,,,
425,26,1,buffer,strlen,, i < strlen(resource_abbrev), i++) {,66b76605179d160ddeae344970e7ffdb8e89e632ffc24f2beda0c3ab5d645009,,,,,
719,86,1,buffer,strlen,,,,,,,,,
198,17,1,buffer,strlen,,,,,,,,,
411,25,1,buffer,strlen,,,,,,,,,
2716,61,1,buffer,strlen,,,,,,,,,
2721,56,1,buffer,strlen,,,,,,,,,
2724,21,1,buffer,strlen,,,,,,,,,
2642,61,1,buffer,strlen,,,,,,,,,
2647,55,1,buffer,strlen,,,,,,,,,
2650,21,1,buffer,strlen,,,,,,,,,
480,13,1,buffer,strlen,,,,,,,,,
494,13,1,buffer,strlen,,,,,,,,,
615,13,1,buffer,strlen,,,,,,,,,
629,13,1,buffer,strlen,,,,,,,,,
529,27,1,buffer,strlen,,,,,,,,,
533,27,1,buffer,strlen,,,,,,,,,
1645,27,1,buffer,strlen,,,,,,,,,
1649,27,1,buffer,strlen,,,,,,,,,
1729,27,1,buffer,strlen,,,,,,,,,
1733,27,1,buffer,strlen,,,,,,,,,
2359,27,1,buffer,strlen,,,,,,,,,
2363,27,1,buffer,strlen,,,,,,,,,
3130,27,1,buffer,strlen,,,,,,,,,
3134,27,1,buffer,strlen,,,,,,,,,
1181,35,1,buffer,strlen,,,,                             strlen(code_with_verb) ? code_with_verb : code),,49f172ffda7c1aa21fcc6b4a4b57ad9fc3cfe96ebbde01c304294785c0195548,,,
1603,19,1,buffer,strlen,,,fe6ebf34925dd97fc14bf3239f4edc0ae00390c34bf3bc726e7c4cd54fc7ce45,,,,,,
1712,19,1,buffer,strlen,,,fe6ebf34925dd97fc14bf3239f4edc0ae00390c34bf3bc726e7c4cd54fc7ce45,,,,,,
1868,19,1,buffer,strlen,,,fe6ebf34925dd97fc14bf3239f4edc0ae00390c34bf3bc726e7c4cd54fc7ce45,,,,,,
2018,19,1,buffer,strlen,,,fe6ebf34925dd97fc14bf3239f4edc0ae00390c34bf3bc726e7c4cd54fc7ce45,,,,,,
1109,70,1,buffer,strlen,,,,,,,,,
1146,70,1,buffer,strlen,,,,,,,,,
1180,72,1,buffer,strlen,,,,,,,,,
1214,70,1,buffer,strlen,,,,,,,,,
1215,71,1,buffer,strlen,,,,,,,,,
158,21,1,buffer,strlen,,,addr_len = (int)strlen(name),,2789275fc45464a52d3e32aaa7dbd5d32efef4b28511d78220f3881d18f7ce0a,,,,
298,51,1,buffer,strlen,,,,,,,,,
299,57,1,buffer,strlen,,,,,,,,,
300,80,1,buffer,strlen,,,,,,,,,
373,84,1,buffer,strlen,,,,,,,,,
2524,103,1,buffer,strlen,,,,,,,,,
2525,91,1,buffer,strlen,,,,,,,,,
2530,81,1,buffer,strlen,,,,,,,,,
2531,80,1,buffer,strlen,,,,,,,,,
3490,116,1,buffer,strlen,,,,,,,,,
644,35,1,buffer,strlen,,,,,,,,,
650,40,1,buffer,strlen,,,,,,,,,
689,26,1,buffer,strlen,,,,,,,,,
711,29,1,buffer,strlen,,,,,,,,,
716,29,1,buffer,strlen,,,,,,,,,
514,25,1,buffer,strlen,,,,,,,,,
518,25,1,buffer,strlen,,,,,,,,,
523,25,1,buffer,strlen,,,,,,,,,
527,25,1,buffer,strlen,,,,,,,,,
538,25,1,buffer,strlen,,,,,,,,,
542,25,1,buffer,strlen,,,,,,,,,
546,25,1,buffer,strlen,,,,,,,,,
550,25,1,buffer,strlen,,,,,,,,,
557,25,1,buffer,strlen,,,,,,,,,
568,25,1,buffer,strlen,,,,,,,,,
572,25,1,buffer,strlen,,,,,,,,,
577,25,1,buffer,strlen,,,,,,,,,
581,25,1,buffer,strlen,,,,,,,,,
585,25,1,buffer,strlen,,,,,,,,,
636,53,1,buffer,strlen,,,,,,,,,
747,22,1,buffer,sscanf,CWE-120,,,,,,,,
840,85,1,buffer,strlen,,,,,,,,,
894,82,1,buffer,strlen,,,,,,,,,
969,82,1,buffer,strlen,,,,,,,,,
36,23,1,buffer,strlen,,,,,,,,,
274,27,1,buffer,strlen,,,,,,,,,
403,18,1,buffer,strlen,,,,,,,,,
217,51,1,buffer,strlen,,,,,,,,,
359,38,1,buffer,strlen,,,,,,,,,
362,42,1,buffer,strlen,,,,,,,,,
680,57,1,buffer,strlen,,,,,,,,,
885,20,1,buffer,strlen,,,,,,,,,
889,20,1,buffer,strlen,,,,,,,,,
8420,61,1,buffer,strlen,,,,,,,,,
8425,42,1,buffer,strlen,,,,,,,,,
8428,21,1,buffer,strlen,,,,,,,,,
